steps,avg_reward,success_rate,sps
8500000,19.035538551378995,0.0,1586
8600000,17.82272359468974,0.0,1586
8700000,18.56508286270313,0.0,1585
8800000,18.590527784517036,0.0,1585
8900000,18.279542157500984,0.0,1584
9000000,18.17308933369117,0.0,1584
9100000,18.725798027371056,0.0,1583
9200000,19.35832091651391,0.0,1582
9300000,17.42943157135509,0.0,1580
9400000,18.11829328507185,0.0,1580
9500000,18.7743188818451,0.0,1580
9600000,17.832718469798564,0.0,1580
9700000,19.2895535415411,0.0,1580
9800000,18.937207633238287,0.0,1579
9900000,18.412205080930143,0.0,1579
10000000,18.50889105144888,0.0,1579
10100000,17.971367128789424,0.0,1578
10200000,18.883867183257827,0.0,1577
10300000,18.3888312879391,0.0,1577
10400000,17.271199739344883,0.0,1576
10500000,17.359561932006326,0.0,1575
10600000,18.480041497889907,0.0,1575
10700000,16.668353742650506,0.0,1574
10800000,14.858415468636668,0.0,1573
10900000,18.524912566365675,0.0,1573
11000000,17.670648961989208,0.0,1572
11100000,17.92617023210041,0.0,1572
11200000,17.688905865279956,0.0,1572
11300000,18.38347232289612,0.0,1572
11400000,18.285695320030207,0.0,1572
11500000,17.539470107890665,0.0,1572
11600000,18.227515404308214,0.0,1572
11700000,17.7511512165796,0.0,1572
11800000,17.94944549072534,0.0,1572
11900000,18.24041222947686,0.0,1572
12000000,25.19739347747527,0.0,1570
12100000,25.375036380961536,0.0,1569
12200000,23.545818953695708,0.0,1568
12300000,25.48897698439454,0.0,1565
12400000,22.639658784645142,0.0,1562
12500000,17.703039819516185,0.0,1560
12600000,18.31710592141375,0.0,1559
12700000,17.57849487100728,0.0,1559
12800000,21.105776073960588,0.0,1557
12900000,23.20204930969514,0.0,1555
13000000,25.703618772570042,0.0,1553
13100000,25.66547546892427,0.0,1551
13200000,24.044050008133055,0.0,1549
13300000,23.575541435368358,0.0,1547
13400000,24.680440891236067,0.0,1545
13500000,24.879339466895907,0.0,1544
13600000,25.43104654648341,0.0,1542
13700000,24.043406435460952,0.0,1541
13800000,26.06198536315933,0.0,1540
13900000,25.760168818021192,0.0,1539
14000000,25.11395841925405,0.0,1538
14100000,24.73180093752686,0.0,1537
14200000,24.03675280661777,0.0,1537
14300000,24.444759395308793,0.0,1536
14400000,23.268599418732336,0.0,1535
14500000,23.54660547309555,0.0,1534
14600000,22.0155548345251,0.0,1534
14700000,22.40632290352136,0.0,1533
14800000,22.556099852598273,0.0,1532
14900000,22.48026518760249,0.0,1532
15000000,22.770405736034736,0.0,1531
15100000,21.80807239658199,0.0,1531
15200000,21.54952803885564,0.0,1530
15300000,21.561508440887554,0.0,1529
15400000,21.422078649178147,0.0,1529
15500000,21.30529809498228,0.0,1528
15600000,21.00787409607321,0.0,1527
15700000,20.6359808323998,0.0,1527
15800000,20.723865243983454,0.0,1526
15900000,20.47108817023225,0.0,1526
16000000,19.786049344849307,0.0,1525
16100000,20.37761945399456,0.0,1524
16200000,19.79496262841858,0.0,1524
16300000,20.016944190543146,0.0,1523
16400000,19.449034009119497,0.0,1523
16500000,19.719564369199798,0.0,1522
16600000,19.17201426703483,0.0,1522
16700000,19.345765364416874,0.0,1521
16800000,19.579288727655076,0.0,1521
16900000,18.953932848200203,0.0,1520
17000000,19.465870577162132,0.0,1520
17100000,19.1865541142039,0.0,1519
17200000,19.25746970864944,0.0,1519
17300000,19.061354757826777,0.0,1518
17400000,18.422154750905467,0.0,1518
17500000,18.722545724557712,0.0,1518
17600000,18.84180756743066,0.0,1517
17700000,18.46415504846722,0.0,1517
17800000,18.361255438192746,0.0,1516
17900000,18.693998105823994,0.0,1516
18000000,18.836982202888468,0.0,1515
18100000,18.009423552355727,0.0,1515
18200000,18.213034285423348,0.0,1514
18300000,17.897528375247493,0.0,1514
18400000,17.508614341765643,0.0,1513
18500000,18.13236564334482,0.0,1513
18600000,17.427393530933188,0.0,1512
18700000,18.23957487318199,0.0,1512
18800000,18.136671655373647,0.0,1511
18900000,17.640341002740897,0.0,1511
19000000,17.891816504634917,0.0,1510
19100000,18.12309491555672,0.0,1510
19200000,17.83127402231563,0.0,1509
19300000,17.961724428101444,0.0,1509
19400000,17.81338185771834,0.0,1509
19500000,17.99509727193974,0.0,1509
19600000,16.65465873854355,0.0,1508
19700000,17.44881313285092,0.0,1508
19800000,17.686488729577977,0.0,1508
19900000,17.91236895630136,0.0,1507
20000000,17.45015934527386,0.0,1507
