update,global_step,rollout_reward_per_env,ep_return_mean,ep_len_mean,episodes_finished,A0_H_rx_chain_rx,A1_H_rx_chain_ry,A2_H_rx_chain_rz,A3_H_ry_chain_rx,A4_H_ry_chain_ry,A5_H_ry_chain_rz,A6_NoH_rx_chain_rx,A7_NoH_rx_chain_ry,A8_NoH_rx_chain_rz,A9_NoH_ry_chain_rx,A10_NoH_ry_chain_ry,A11_NoH_ry_chain_rz
98,401408,110.06093750000029,0.9508504382219994,7.863930885529157,463,0.012193935923278332,0.00970063079148531,0.012785815633833408,0.012360339052975178,0.011132976040244102,0.012937826104462147,0.00849034171551466,0.006355473771691322,0.13080963492393494,0.007294840179383755,0.00603413674980402,0.7699040174484253
99,405504,106.07343750000031,0.9492030274414642,8.12751677852349,447,0.012154217809438705,0.009667991660535336,0.012744582258164883,0.012320231646299362,0.011096126399934292,0.012896275147795677,0.00846151728183031,0.006333833560347557,0.1302052140235901,0.0072699906304478645,0.006013610865920782,0.770836353302002
100,409600,112.81875000000032,0.9520569687654198,7.670886075949367,474,0.01140943169593811,0.009057460352778435,0.01197084505110979,0.011567964218556881,0.010405980981886387,0.012116371653974056,0.007922938093543053,0.005929742939770222,0.11913566291332245,0.006805882789194584,0.005630296189337969,0.7880474328994751
101,413696,112.84531250000043,0.9522811256129028,7.635021097046414,474,0.010513263754546642,0.008326667360961437,0.011038477532565594,0.010662302374839783,0.009577599354088306,0.011176037602126598,0.007279346231371164,0.005447471980005503,0.10620369762182236,0.006251808721572161,0.005172828212380409,0.8083505034446716
102,417792,114.85468750000047,0.953150941623197,7.495850622406639,482,0.009744971990585327,0.007703373674303293,0.010237977840006351,0.009885442443192005,0.008869167417287827,0.010368222370743752,0.006731315981596708,0.0050372956320643425,0.0954853966832161,0.005780429113656282,0.004783742595463991,0.8253726959228516
103,421888,117.85468750000057,0.9542889757918925,7.313765182186235,494,0.008900035172700882,0.007021233439445496,0.009356378577649593,0.009030629880726337,0.008091874420642853,0.009478064253926277,0.006132415030151606,0.004589464049786329,0.08421014249324799,0.005265688989311457,0.004358923994004726,0.8435651063919067
104,425984,117.62343750000058,0.9543483867848379,7.304259634888438,493,0.008296671323478222,0.006536148488521576,0.00872605387121439,0.008419926278293133,0.007537933997809887,0.008841308765113354,0.005707044620066881,0.004271605517715216,0.07651504129171371,0.004900302737951279,0.004057382699102163,0.8561906218528748
105,430080,119.37031250000064,0.9549625098705292,7.206,500,0.0077903238125145435,0.006130343768745661,0.008196581155061722,0.00790723692625761,0.007073786575347185,0.008306220173835754,0.005351513158529997,0.004006061237305403,0.07027079910039902,0.004595038015395403,0.0038054571487009525,0.8665666580200195
106,434176,119.39843750000077,0.9551875100135804,7.17,500,0.007051851600408554,0.005540538113564253,0.007423561532050371,0.007159203756600618,0.006397996563464403,0.007524664513766766,0.0048352377489209175,0.0036205588839948177,0.061632998287677765,0.004151905886828899,0.003439689753577113,0.8812217712402344
107,438272,120.38750000000071,0.9554563595188988,7.126984126984127,504,0.006541459821164608,0.005134244915097952,0.006888742558658123,0.006642001681029797,0.005931698251515627,0.0069837081246078014,0.004479900002479553,0.003355294931679964,0.05592750385403633,0.0038470078725367785,0.0031879800371825695,0.8910803198814392
108,442368,120.3796875000007,0.9553943556689081,7.136904761904762,504,0.006161983124911785,0.004832840524613857,0.006490824744105339,0.006257354747503996,0.005585388280451298,0.006581098772585392,0.0042164442129433155,0.0031586471013724804,0.051806967705488205,0.003620994044467807,0.003001368371769786,0.8982861042022705
109,446464,120.63437500000076,0.9555198127680485,7.116831683168317,505,0.005868099629878998,0.004599796142429113,0.0061824992299079895,0.005959408823400736,0.00531740952283144,0.006269070785492659,0.004012824967503548,0.0030066710896790028,0.04868529364466667,0.00344633380882442,0.0028571367729455233,0.9037954211235046
110,450560,119.88750000000076,0.9552788951719899,7.155378486055777,502,0.005638953298330307,0.004418309777975082,0.005942001938819885,0.005727065727114677,0.005108591169118881,0.006025645881891251,0.0038542989641427994,0.002888352843001485,0.04628957808017731,0.003310366766527295,0.002744847210124135,0.9080519080162048
111,454656,121.39531250000083,0.9558686137668729,7.061023622047244,508,0.005368070676922798,0.004204000346362591,0.00565759465098381,0.005452355835586786,0.004861875437200069,0.005737729836255312,0.0036671473644673824,0.0027486681938171387,0.04351194575428963,0.0031498505268245935,0.002612265758216381,0.9130285978317261
112,458752,120.13593750000068,0.9553553785528862,7.143141153081511,503,0.0051013701595366,0.0039932564832270145,0.005377468653023243,0.0051818531937897205,0.004619121085852385,0.005454101599752903,0.00348316109739244,0.002611336996778846,0.04082369804382324,0.0029920574743300676,0.0024819152895361185,0.9178807139396667
113,462848,121.38750000000086,0.9558070979015095,7.070866141732283,508,0.004821987822651863,0.0037727493327111006,0.005083906464278698,0.004898441955447197,0.004364976193755865,0.0051568178460001945,0.003290692577138543,0.002467661863192916,0.03806467354297638,0.002826994052156806,0.0023455319460481405,0.9229055643081665
114,466944,120.3875000000008,0.9554563604650044,7.126984126984127,504,0.004555828869342804,0.0035629277117550373,0.004804127849638462,0.004628402180969715,0.0041230060160160065,0.004873443394899368,0.003107599448412657,0.0023309707175940275,0.0354895181953907,0.002669971901923418,0.0022157677449285984,0.9276384115219116
115,471040,119.38281250000074,0.9550625108480454,7.19,500,0.004282077308744192,0.003347362857311964,0.004516253713518381,0.004350611940026283,0.003874282818287611,0.004581817425787449,0.0029195325914770365,0.002190542407333851,0.0328991673886776,0.0025086828973144293,0.0020824435632675886,0.9324471354484558
116,475136,120.1390625000008,0.9553802297793136,7.139165009940358,503,0.004093590192496777,0.0031990830320864916,0.004317979793995619,0.004159324336796999,0.003703115740790963,0.0043809302151203156,0.0027901912108063698,0.002093950053676963,0.031146559864282608,0.00239775562658906,0.001990731805562973,0.9357266426086426
117,479232,118.37187500000077,0.954611905760342,7.262096774193548,496,0.003932842519134283,0.0030727137345820665,0.004148839972913265,0.00399616826325655,0.0035571905318647623,0.004209541250020266,0.0026799750048667192,0.0020116297528147697,0.029671305790543556,0.0023032280150800943,0.0019125686958432198,0.9385039210319519
118,483328,119.64062500000071,0.9552145818036474,7.16566866267465,501,0.0037188432179391384,0.0029046041890978813,0.003923613578081131,0.0037789398338645697,0.0033630032557994127,0.003981295041739941,0.0025333743542432785,0.001902116695418954,0.027736524119973183,0.0021774903871119022,0.0018085760530084372,0.9421716332435608
119,487424,121.14687500000083,0.9557938968406391,7.072978303747535,507,0.0034253206104040146,0.0026742510963231325,0.0036145783960819244,0.003480945946648717,0.003096794243901968,0.003668059129267931,0.002332522301003337,0.0017520296387374401,0.025144124403595924,0.002005205489695072,0.0016660384135320783,0.9471401572227478
120,491520,121.39062500000074,0.9558317044119197,7.066929133858268,508,0.0031917179003357887,0.0024911111686378717,0.003368540434166789,0.003243750426918268,0.002885047346353531,0.0034186337143182755,0.002172857290133834,0.001632676343433559,0.02312999963760376,0.0018682318041101098,0.0015526785282418132,0.9510447978973389
121,495616,121.90312500000088,0.9561029526532865,7.023529411764706,510,0.0029186944011598825,0.00227727135643363,0.003080877475440502,0.002966484287753701,0.002637699479237199,0.003126960014924407,0.0019864465575665236,0.0014932786580175161,0.02083083987236023,0.0017082979902625084,0.0014202648308128119,0.9555530548095703
122,499712,121.89375000000072,0.9560294233116449,7.035294117647059,510,0.0027161412872374058,0.0021187602542340755,0.002867394592612982,0.0027607567608356476,0.0024542808532714844,0.0029104670975357294,0.0018482807790860534,0.0013899178011342883,0.019161691889166832,0.0015897364355623722,0.0013220686232671142,0.958860456943512
123,503808,121.64218750000073,0.95593075808467,7.051080550098232,509,0.0025225598365068436,0.001967379357665777,0.0026633127126842737,0.002564118942245841,0.002279057167470455,0.0027034806553274393,0.0017163363518193364,0.0012911754893139005,0.017595063894987106,0.0014764993684366345,0.0012282519601285458,0.9619928002357483
124,507904,121.63593750000028,0.9558816423350561,7.05893909626719,509,0.0024506771005690098,0.0019111901056021452,0.002587517723441124,0.002491096965968609,0.002214006381109357,0.0026266025379300117,0.001667362404987216,0.001254516770131886,0.017020368948578835,0.001434465404599905,0.001193418400362134,0.9631487727165222
125,512000,99.76562500000044,0.945645742224291,8.696682464454977,422,0.002448603045195341,0.001909569138661027,0.0025853305123746395,0.002488990081474185,0.0022121297661215067,0.0026243834290653467,0.001665949821472168,0.001253458671271801,0.017003832384943962,0.0014332529390230775,0.0011924130376428366,0.9631820917129517
126,516096,106.54843750000029,0.9492065760499916,8.126948775055679,449,0.0024453147780150175,0.0019069983391091228,0.0025818622671067715,0.0024856487289071083,0.002209153724834323,0.0026208655908703804,0.0016637085936963558,0.0012517819413915277,0.016977613791823387,0.0014313302235677838,0.001190819195471704,0.9632348418235779
127,520192,117.11250000000075,0.9540733295642674,7.34826883910387,491,0.0024393468629568815,0.0019023342756554484,0.0025755695533007383,0.00247958698309958,0.0022037536837160587,0.0026144827716052532,0.0016596443019807339,0.0012487394269555807,0.01693005859851837,0.0014278418384492397,0.001187928137369454,0.9633306264877319
128,524288,120.90156250000099,0.9557435888311138,7.0810276679841895,506,0.0023428029380738735,0.0018268914427608252,0.0024737592320889235,0.0023815061431378126,0.0021164026111364365,0.002511208411306143,0.0015938922297209501,0.0011995137901976705,0.016164328902959824,0.0013714040396735072,0.0011411518789827824,0.9648771286010742
129,528384,121.38750000000076,0.9558070980188415,7.070866141732283,508,0.002207400742918253,0.001721122651360929,0.002330946270376444,0.0022439397871494293,0.0019939180929213762,0.00236633257009089,0.0015017074765637517,0.0011304800864309072,0.01510193943977356,0.00129227084107697,0.0010755498660728335,0.9670344591140747
130,532480,120.88906250000086,0.9556447743427141,7.096837944664031,506,0.00208530155941844,0.0016257817624136806,0.002202144591137767,0.002119881333783269,0.001883491757325828,0.002235658932477236,0.0014186123153194785,0.0010682345600798726,0.014155845157802105,0.0012209299020469189,0.0010163928382098675,0.9689677953720093
131,536576,121.90000000000074,0.956078443106483,7.027450980392157,510,0.001979005290195346,0.0015428082551807165,0.0020899989176541567,0.002011873060837388,0.001787377754226327,0.002121874364092946,0.0013462959323078394,0.0010140477679669857,0.013341289944946766,0.0011588361812755466,0.0009648922132328153,0.9706417322158813
132,540672,120.90156250000072,0.9557435884777266,7.0810276679841895,506,0.001865240978077054,0.0014540337724611163,0.0019699574913829565,0.0018962702015414834,0.001684529590420425,0.002000069711357355,0.0012689202558249235,0.0009560526814311743,0.012478937394917011,0.0010923889931291342,0.0009097682777792215,0.9724239110946655
133,544768,120.88437500000072,0.9556077187475951,7.102766798418973,506,0.0017703225603327155,0.0013799841981381178,0.0018697886262089014,0.0017998111434280872,0.0015987324295565486,0.0018984241178259254,0.0012043790193274617,0.0009076623246073723,0.011767074465751648,0.0010369571391493082,0.0008637705468572676,0.9739031791687012
134,548864,121.63750000000095,0.9558939212431842,7.056974459724951,509,0.0016894311411306262,0.0013168946607038379,0.0017844145186245441,0.0017176042310893536,0.0015256247716024518,0.001811785507015884,0.0011493879137560725,0.0008664231281727552,0.011165717616677284,0.0009897222043946385,0.0008245664066635072,0.9751585125923157
135,552960,121.65312500000091,0.9560167111441756,7.037328094302554,509,0.0016232574125751853,0.0012652917066588998,0.001714566838927567,0.0016503514489158988,0.0014658281579613686,0.0017408998683094978,0.001104408293031156,0.0008326836978085339,0.010677513666450977,0.0009510820964351296,0.0007924913079477847,0.9761816263198853
136,557056,120.64843750000072,0.9556311998036828,7.099009900990099,505,0.0015555834397673607,0.0012125280918553472,0.0016431292751803994,0.0015815721126273274,0.0014046792639419436,0.0016683991998434067,0.0010584162082523108,0.0007981767412275076,0.01018169429153204,0.0009115690481849015,0.0007596847135573626,0.977224588394165
137,561152,121.63593750000075,0.9558816422179546,7.05893909626719,509,0.0014982448192313313,0.0011678283335641026,0.0015825984301045537,0.0015232935547828674,0.0013528751442208886,0.001606963574886322,0.0010194516507908702,0.0007689371705055237,0.009764287620782852,0.0008780909702181816,0.0007318833959288895,0.9781054854393005
138,565248,121.88906250000085,0.9559926586992601,7.041176470588235,510,0.0014313154388219118,0.0011156599503010511,0.00151193852070719,0.001455266261473298,0.001292410772293806,0.0015352449845522642,0.0009739750530570745,0.0007348027429543436,0.009280472062528133,0.0008390122675336897,0.0006994269788265228,0.9791304469108582
139,569344,121.89375000000092,0.9560294234285167,7.035294117647059,510,0.0013661012053489685,0.0010648347670212388,0.0014430838637053967,0.0013889793772250414,0.001233501941896975,0.0014653562102466822,0.0009296679636463523,0.0007015374139882624,0.008812611922621727,0.0008009349112398922,0.0006677953060716391,0.9801256060600281
140,573440,121.90781250000093,0.9561397174994151,7.017647058823529,510,0.0013219948159530759,0.0010304636089131236,0.0013965126127004623,0.001344144344329834,0.0011936635710299015,0.0014180844882503152,0.0008997038821689785,0.0006790359620936215,0.008498086594045162,0.000775181339122355,0.0006463985773734748,0.9807966947555542
141,577536,122.39687500000034,0.9562255977652967,7.00390625,512,0.001209721085615456,0.000942984304856509,0.001277955831028521,0.0012300183298066258,0.0010922640794888139,0.0012977372389286757,0.0008234339766204357,0.0006217393674887717,0.007705656345933676,0.0007096166955307126,0.0005919095710851252,0.9824970364570618
142,581632,122.15000000000084,0.956164395155972,7.013698630136986,511,0.0011067033046856523,0.0008627286297269166,0.0011691590771079063,0.00112529459875077,0.000999235431663692,0.001187290996313095,0.0007534547476097941,0.0005691417027264833,0.006988649256527424,0.0006494448170997202,0.0005418821820057929,0.9840468764305115
143,585728,122.39218750000076,0.9561889765318483,7.009765625,512,0.0010077699553221464,0.0007856660522520542,0.001064665848389268,0.001024717348627746,0.0009099073940888047,0.001081204041838646,0.0006862504524178803,0.0005186041234992445,0.006309353746473789,0.0005916452500969172,0.0004938084748573601,0.985526442527771
144,589824,121.65625000000077,0.9560412690775334,7.033398821218075,509,0.0009701111703179777,0.0007563339895568788,0.001024886965751648,0.0009864309104159474,0.0008759069023653865,0.0010408180532976985,0.0006606693495996296,0.0004993602051399648,0.00605301558971405,0.0005696407170034945,0.0004755011759698391,0.9860872626304626
145,593920,122.38750000000077,0.9561523556476459,7.015625,512,0.0009245760156773031,0.0007208699244074523,0.0009767881128937006,0.000940136902499944,0.0008347982657141984,0.0009919819422066212,0.0006297386717051268,0.00047608755994588137,0.0057447198778390884,0.0005430317833088338,0.0004533601750154048,0.9867638945579529
146,598016,121.91093750000095,0.9561642273968342,7.013725490196078,510,0.0008819939102977514,0.0006877063424326479,0.0009318062220700085,0.0008968440815806389,0.0007963573443703353,0.0009463108144700527,0.000600813131313771,0.0004543173126876354,0.00545808719471097,0.0005181450396776199,0.0004326477646827698,0.9873950481414795
147,602112,122.14531250000056,0.9561277026066342,7.0195694716242665,511,0.0008603035821579397,0.0006708141881972551,0.0009088939405046403,0.0008747923420742154,0.0007767764036543667,0.0009230457944795489,0.0005860790843144059,0.00044322636676952243,0.005312689114362001,0.0005054669454693794,0.0004220948612783104,0.9877158999443054
148,606208,122.39687500000068,0.9562255977652967,7.00390625,512,0.0008189979125745595,0.0006386463646776974,0.0008652581600472331,0.0008327958057634532,0.0007394898566417396,0.0008787402766756713,0.0005580185097642243,0.0004220997216179967,0.005037050228565931,0.0004813198756892234,0.00040199331124313176,0.9883255958557129
149,610304,122.39687500000066,0.9562255977652967,7.00390625,512,0.0007570951711386442,0.0005904388963244855,0.0007998616201803088,0.000769857200793922,0.0006836113752797246,0.0008123359875753522,0.0005159616121090949,0.0003904243349097669,0.004627176560461521,0.0004451216955203563,0.0003718522493727505,0.9892362952232361
150,614400,122.39531250000078,0.9562133908038959,7.005859375,512,0.0007141694659367204,0.0005570084322243929,0.0007545104599557817,0.0007262098952196538,0.0006448636995628476,0.0007662844727747142,0.00048679375322535634,0.0003684486437123269,0.004345148801803589,0.0004200131807010621,0.0003509398375172168,0.9898657202720642
151,618496,122.40000000000079,0.956250011920929,7.0,512,0.0006791961495764554,0.0005297712050378323,0.0007175591890700161,0.0006906482740305364,0.0006132936687208712,0.0007287613698281348,0.0004630275070667267,0.0003505376516841352,0.0041167112067341805,0.0003995519073214382,0.0003338941605761647,0.9903771281242371
152,622592,122.145312500001,0.9561277026066342,7.0195694716242665,511,0.0006567513337358832,0.0005122917355038226,0.0006938439328223467,0.000667826971039176,0.0005930348415859044,0.0007046806858852506,0.00044777471339330077,0.000339040212566033,0.003970728255808353,0.0003864184836857021,0.00032295184792019427,0.9907045960426331
153,626688,122.39531250000066,0.9562133906874806,7.005859375,512,0.0006395857781171799,0.0004989231238141656,0.0006757076480425894,0.0006503722397610545,0.0005775402532890439,0.000686262792441994,0.0004361086757853627,0.00033024547155946493,0.003859405405819416,0.0003763728018384427,0.00031458164448849857,0.9909548163414001
154,630784,122.39999999999996,0.956250011920929,7.0,512,0.000611092196777463,0.0004767321515828371,0.0006456019473262131,0.0006213995511643589,0.0005518225370906293,0.0006556902080774307,0.00041674295789562166,0.0003156429738737643,0.00367528572678566,0.0003596955502871424,0.00030068325577303767,0.9913695454597473
155,634880,122.15781250000036,0.9562255499880841,7.003913894324853,511,0.0005721835186704993,0.00044642857392318547,0.0006044909241609275,0.0005818357458338141,0.0005167034105397761,0.000613940879702568,0.0003902946482412517,0.0002956943935714662,0.003425291506573558,0.00033691574935801327,0.00028169513097964227,0.9919344186782837
156,638976,122.15781250000077,0.9562255499880841,7.003913894324853,511,0.0005457822699099779,0.0004258657863829285,0.0005765960086137056,0.0005549904308281839,0.0004928745911456645,0.0005856117932125926,0.00037234669434837997,0.00028215331258252263,0.003256602678447962,0.00032145483419299126,0.00026880542282015085,0.9923168420791626
157,643072,122.15937500000099,0.9562377809545065,7.001956947162427,511,0.0005173119134269655,0.00040369038470089436,0.0005465132417157292,0.0005260405014269054,0.00046717721852473915,0.0005550613859668374,0.00035298874718137085,0.00026754531427286565,0.003075553569942713,0.0003047780191991478,0.00025489964173175395,0.9927284717559814
158,647168,122.40000000000079,0.956250011920929,7.0,512,0.0004856264276895672,0.0003790087066590786,0.0005130328354425728,0.0004938204074278474,0.0004385779902804643,0.0005210592644289136,0.00033144111512228847,0.0002512800565455109,0.0028751662466675043,0.00028621210367418826,0.00023941481777001172,0.99318528175354
159,651264,122.15468750000066,0.9562010881718824,7.007827788649706,511,0.0004670943599194288,0.00036457294481806457,0.0004934511962346733,0.0004749760846607387,0.00042185140773653984,0.0005011726170778275,0.0003188370610587299,0.00024176375882234424,0.0027585048228502274,0.0002753511071205139,0.0002303546789335087,0.9934520721435547
160,655360,122.39843750000078,0.9562378048431128,7.001953125,512,0.00045268473331816494,0.0003533478011377156,0.000478225207189098,0.0004603232955560088,0.0004088452842552215,0.00048570940271019936,0.000309035531245172,0.00023436221817974,0.002668058732524514,0.0002669045061338693,0.00022330819047056139,0.9936590790748596
161,659456,122.38906250000078,0.9561645626090467,7.013671875,512,0.0004353826225269586,0.00033986850758083165,0.0004599429666996002,0.00044272883678786457,0.0003932281397283077,0.00046714171185158193,0.0002972660877276212,0.00022547256958205253,0.002559778979048133,0.0002567601331975311,0.00021484438912011683,0.993907630443573
162,663552,122.398437500001,0.9562378048431128,7.001953125,512,0.00041541329119354486,0.0003243106766603887,0.0004388421366456896,0.0004224225413054228,0.0003752033517230302,0.0004457116301637143,0.0002836800704244524,0.00021520939480978996,0.0024352616164833307,0.0002450496831443161,0.00020507221051957458,0.9941938519477844
163,667648,122.15937500000078,0.9562377809545065,7.001956947162427,511,0.00039246201049536467,0.0003064287011511624,0.0004145912826061249,0.00039908403414301574,0.000354487361619249,0.00042108161142095923,0.00026806292589753866,0.00020340883929748088,0.0022927853278815746,0.00023158705153036863,0.00019383584731258452,0.9945220947265625
164,671744,122.39375000000055,0.9562011837260798,7.0078125,512,0.0003798370307777077,0.00029659137362614274,0.00040125023224391043,0.00038624528679065406,0.00034309166949242353,0.00040753246867097914,0.00025947089307010174,0.00019691520719788969,0.002214693231508136,0.00022417909349314868,0.00018765211279969662,0.9947025179862976
165,675840,122.39843750000078,0.9562378048431128,7.001953125,512,0.00037079863250255585,0.00028954847948625684,0.00039169969386421144,0.00037705438444390893,0.00033493308001197875,0.0003978327731601894,0.00025331959477625787,0.00019226546282880008,0.00215891026891768,0.0002188753423979506,0.0001832245907280594,0.9948315620422363
166,679936,122.3859375000007,0.9561401484534144,7.017578125,512,0.00036289606941863894,0.0002833904873114079,0.00038334945566020906,0.00036901814746670425,0.0003277995565440506,0.00038935180054977536,0.000247940857661888,0.0001881994103314355,0.002110222354531288,0.0002142373559763655,0.00017935264622792602,0.9949442744255066
167,684032,122.15000000000077,0.9561643955059014,7.013698630136986,511,0.00035188300535082817,0.0002748080878518522,0.0003717121435329318,0.0003578187897801399,0.0003178585902787745,0.00037753264768980443,0.0002404444239800796,0.00018253170128446072,0.0020425051916390657,0.00020777300233021379,0.00017395548638887703,0.9951011538505554
168,688128,122.39999999999996,0.956250011920929,7.0,512,0.00033423007698729634,0.00026105091092176735,0.00035305903293192387,0.0003398676053620875,0.00030192406848073006,0.0003585878002922982,0.00022842647740617394,0.0001734439138090238,0.0019343135645613074,0.00019740893912967294,0.0001653010112931952,0.9953523874282837
169,692224,122.39687500000062,0.9562255977652967,7.00390625,512,0.0003233493189327419,0.00025257078232243657,0.000341562059475109,0.00032880299841053784,0.00029210225329734385,0.0003469107614364475,0.00022101814101915807,0.00016784069885034114,0.0018678425112739205,0.00019101913494523615,0.00015996451838873327,0.995507001876831
170,696320,122.40000000000079,0.956250011920929,7.0,512,0.0003145138034597039,0.0002456845249980688,0.00033222607453353703,0.0003198181511834264,0.00028412710526026785,0.0003374285879544914,0.0002150018117390573,0.00016328966012224555,0.0018139862222597003,0.00018582968914415687,0.00015563031774945557,0.9956323504447937
171,700416,122.39843750000101,0.9562378048431128,7.001953125,512,0.00029919270309619606,0.00023374152078758925,0.0003160363994538784,0.0003042374737560749,0.0002702960337046534,0.0003209850692655891,0.00020456689526326954,0.00015539478044956923,0.001720864325761795,0.00017682850011624396,0.00014811127039138228,0.9958497285842896
172,704512,122.145312500001,0.9561277027232773,7.0195694716242665,511,0.00028997051413170993,0.000226552554522641,0.0003062917967326939,0.00029485896811820567,0.00026197099941782653,0.000311088195303455,0.00019828543008770794,0.0001506414555478841,0.0016649788012728095,0.0001714092359179631,0.0001435837330063805,0.9959803819656372
173,708608,122.1578125,0.9562255499880841,7.003913894324853,511,0.0002796036715153605,0.00021847068273928016,0.00029533778433687985,0.00028431680402718484,0.0002526126627344638,0.0002999623538926244,0.0001912230800371617,0.00014529668260365725,0.001602309406735003,0.00016531627625226974,0.00013849293463863432,0.9961270689964294
174,712704,122.40000000000079,0.956250011920929,7.0,512,0.0002737678587436676,0.00021392102644313127,0.00028917164308950305,0.00027838232927024364,0.0002473446656949818,0.0002936996752396226,0.00018724727851804346,0.00014228728832677007,0.0015671027358621359,0.0001618858950678259,0.00013562665844801813,0.9962095022201538
175,716800,122.40000000000079,0.956250011920929,7.0,512,0.0002610351948533207,0.00020399395725689828,0.00027571810642257333,0.0002654343261383474,0.0002358499332331121,0.00028003519400954247,0.00017857147031463683,0.00013571935414802283,0.0014904732815921307,0.00015439989510923624,0.00012937049905303866,0.9963893890380859
176,720896,122.150000000001,0.9561643953892582,7.013698630136986,511,0.00025561125949025154,0.00019976496696472168,0.0002699870092328638,0.0002599189756438136,0.00023095350479707122,0.0002742143697105348,0.0001748755166772753,0.00013292084622662514,0.0014579098206013441,0.00015121043543331325,0.00012670483556576073,0.9964659214019775
177,724992,121.90781250000077,0.9561397177331588,7.017647058823529,510,0.00025174039183184505,0.00019674678333103657,0.0002658969606272876,0.0002559826534707099,0.00022745887690689415,0.0002700602635741234,0.00017223747272510082,0.0001309234503423795,0.0014346957905218005,0.0001489339192630723,0.00012480227451305836,0.9965205192565918
178,729088,122.39687500000086,0.9562255977652967,7.00390625,512,0.0002446636790409684,0.00019122837693430483,0.00025841931346803904,0.00024878597469069064,0.00022106978576630354,0.0002624652988743037,0.0001674140221439302,0.00012727081775665283,0.0013923171209171414,0.00014477137301582843,0.00012132284609833732,0.9966202974319458
179,733184,122.15000000000086,0.9561643955059014,7.013698630136986,511,0.00023963428975548595,0.00018730635929387063,0.0002531054487917572,0.00024367183505091816,0.00021652912255376577,0.00025706799351610243,0.00016398605657741427,0.0001246744504896924,0.0013622475089505315,0.00014181257574819028,0.00011884952255059034,0.996691107749939
180,737280,122.40000000000079,0.956250011920929,7.0,512,0.00023602656438015401,0.00018449277558829635,0.00024929348728619516,0.00024000309349503368,0.00021327167632989585,0.0002531963400542736,0.00016152676835190505,0.00012281186354812235,0.0013407026417553425,0.0001396900916006416,0.00011707518569892272,0.9967419505119324
181,741376,122.40000000000079,0.956250011920929,7.0,512,0.00023089611204341054,0.00018049161008093506,0.0002438723313389346,0.0002347855333937332,0.00020863942336291075,0.00024769006995484233,0.000158029273734428,0.00012016249820590019,0.0013101005461066961,0.00013667126768268645,0.00011455132334958762,0.9968141913414001
182,745472,122.40000000000079,0.956250011920929,7.0,512,0.00022392155369743705,0.00017505195864941925,0.00023650311050005257,0.00022769284259993583,0.00020234237308613956,0.00024020504497457296,0.00015327418805100024,0.00011656015703920275,0.0012685717083513737,0.00013256669626571238,0.00011111942149000242,0.9969121217727661
183,749568,122.40000000000079,0.956250011920929,7.0,512,0.00021858882973901927,0.00017089268658310175,0.0002308683324372396,0.00022226943110581487,0.0001975275226868689,0.0002344820532016456,0.00014963791181799024,0.00011380519572412595,0.0012368751922622323,0.00012942784815095365,0.00010849492537090555,0.9969870448112488
184,753664,122.39218750000079,0.956188976764679,7.009765625,512,0.00021414531511254609,0.00016742672596592456,0.00022617347713094205,0.00021775090135633945,0.00019351528317201883,0.0002297134924447164,0.00014660794113297015,0.00011150929640280083,0.0012105010682716966,0.00012681206862907857,0.00010630756878526881,0.9970495700836182
185,757760,122.15625000000077,0.9562133190216617,7.00587084148728,511,0.00021093360555823892,0.0001649215118959546,0.00022278008691500872,0.00021448470943141729,0.0001906153338495642,0.00022626658028457314,0.00014441767416428775,0.00010984957771142945,0.0011914600618183613,0.0001249213528353721,0.00010472627764102072,0.9970947504043579
186,761856,122.387500000001,0.9561523555312306,7.015625,512,0.0002065047447104007,0.00016146690177265555,0.000218100831261836,0.00020998108084313571,0.00018661664216779172,0.00022151388111524284,0.0001413974241586402,0.00010756076517282054,0.0011652334360405803,0.00012231383880134672,0.00010254567314404994,0.9971567392349243
187,765952,122.40000000000079,0.956250011920929,7.0,512,0.00020296094589866698,0.00015870235802140087,0.00021435618691612035,0.00020637743000406772,0.0001834171125665307,0.00021771063620690256,0.0001389804674545303,0.00010572894098004326,0.001144271926023066,0.00012022686860291287,0.0001008005128824152,0.9972065091133118
188,770048,122.40000000000079,0.956250011920929,7.0,512,0.00019831128884106874,0.00015507504576817155,0.00020944347488693893,0.00020164891611784697,0.00017921860853675753,0.00021272084268275648,0.00013580896484199911,0.00010332491365261376,0.0011168044293299317,0.0001174885910586454,9.851032518781722e-05,0.997271716594696
189,774144,122.40000000000079,0.956250011920929,7.0,512,0.00019414913549553603,0.0001518283097539097,0.00020504611893557012,0.00019741654978133738,0.00017546069284435362,0.00020825448154937476,0.00013296990073285997,0.00010117283090949059,0.0010922515066340566,0.00011503724090289325,9.645990940043703e-05,0.9973300695419312
190,778240,122.40000000000079,0.956250011920929,7.0,512,0.00019097562471870333,0.00014935254876036197,0.0002016931539401412,0.0001941892405739054,0.00017259530432056636,0.00020484902779571712,0.0001308051432715729,9.953181142918766e-05,0.0010735513642430305,0.0001131678800447844,9.489623334957287e-05,0.997374415397644
191,782336,122.40000000000079,0.956250011920929,7.0,512,0.00018738491053227335,0.0001465511304559186,0.00019789960060734302,0.00019053812138736248,0.00016935306484811008,0.00020099592802580446,0.0001283554156543687,9.767457231646404e-05,0.0010524140670895576,0.00011105259181931615,9.312682959716767e-05,0.997424840927124
