steps,avg_reward,success_rate,sps
5800000,13.310622898000293,1.0,1512
5900000,13.538316664081067,1.0,1511
6000000,13.498029870474712,1.0,1511
6100000,13.12467189785093,1.0,1509
6200000,13.32105145931244,1.0,1508
6300000,12.985127145620062,0.92,1507
6400000,13.569978739554063,1.0,1506
6500000,13.474614131972194,1.0,1505
6600000,13.509417996034026,1.0,1503
6700000,13.580824710335582,1.0,1502
6800000,13.624172927336767,1.0,1501
6900000,13.618574269786476,1.0,1499
7000000,13.649017391651869,1.0,1498
7100000,13.656978564830498,1.0,1497
7200000,13.605561893619598,1.0,1496
7300000,13.686695807566867,1.0,1496
7400000,13.723657806525006,1.0,1495
7500000,12.976427386300639,1.0,1494
7600000,13.554483141964301,1.0,1494
7700000,13.768542526392267,1.0,1494
7800000,13.704878692412748,1.0,1494
7900000,13.775998889487237,1.0,1493
8000000,13.792711916584521,1.0,1493
8100000,13.823525996077805,1.0,1493
8200000,13.799980693822727,1.0,1492
8300000,13.791521043954416,1.0,1491
8400000,13.819771010419354,1.0,1490
8500000,13.790656583346426,1.0,1490
8600000,13.811624175794423,1.0,1488
8700000,13.901137849790976,1.0,1487
8800000,13.738344705654308,1.0,1486
8900000,13.542708070012742,1.0,1485
9000000,13.888001887667924,1.0,1484
9100000,13.93801753230393,1.0,1484
9200000,13.90656560643576,1.0,1484
9300000,13.992299637328834,1.0,1484
9400000,13.795992532400414,1.0,1483
9500000,13.99046106913127,1.0,1483
9600000,4.36591566325631,0.34,1484
9700000,2.454360510443803,0.2,1487
9800000,3.9973623686144126,0.18,1489
9900000,13.718044493049383,1.0,1488
10000000,13.651427080575377,1.0,1488
10100000,13.760462675327435,1.0,1488
10200000,13.746008428614587,1.0,1487
10300000,13.633818678567186,1.0,1486
10400000,13.796484640724957,1.0,1485
10500000,13.75342111271806,1.0,1485
10600000,13.849583548232912,1.0,1484
10700000,13.708634230820461,1.0,1484
10800000,13.513732006400824,1.0,1483
10900000,13.584816653067247,1.0,1482
11000000,13.713464758507907,1.0,1482
11100000,13.908430185783654,1.0,1481
11200000,13.865078639900311,1.0,1481
11300000,13.64767394909868,0.98,1481
11400000,13.89319691776298,1.0,1481
11500000,13.89751797943376,1.0,1481
11600000,13.897671180097387,1.0,1481
11700000,13.866694961385802,1.0,1481
