update,global_step,rollout_reward_per_env,ep_return_mean,ep_len_mean,episodes_finished,A0_H_rx_chain_rx,A1_H_rx_chain_ry,A2_H_rx_chain_rz,A3_H_ry_chain_rx,A4_H_ry_chain_ry,A5_H_ry_chain_rz,A6_NoH_rx_chain_rx,A7_NoH_rx_chain_ry,A8_NoH_rx_chain_rz,A9_NoH_ry_chain_rx,A10_NoH_ry_chain_ry,A11_NoH_ry_chain_rz
98,401408,1.1291666666666667,0.265686274451368,243.1764705882353,17,0.0004018323088530451,0.0007301795994862914,0.0004018323088530451,0.0004018323088530451,0.0004018323088530451,0.9786560535430908,0.0006633734446950257,0.005630441941320896,0.0006854645325802267,0.004089636728167534,0.007252418901771307,0.0006851247162558138
99,405504,1.575,0.3499999973509047,216.0,18,0.0003880531876347959,0.0007043384248390794,0.0003880531876347959,0.0003880531876347959,0.0003880531876347959,0.9794665575027466,0.0006399715202860534,0.005406154785305262,0.0006612776778638363,0.003926347009837627,0.00698223989456892,0.0006609497941099107
100,409600,0.775,0.20666666726271313,261.6,15,0.00037485940265469253,0.0006796311936341226,0.00037485940265469253,0.00037485940265469253,0.00037485940265469253,0.9802387952804565,0.0006175938178785145,0.0051930146291852,0.0006381495040841401,0.0037712326738983393,0.006724353414028883,0.0006378331454470754
101,413696,0.9048611111111111,0.21290849412188811,257.94117647058823,17,0.00036221955087967217,0.0006559955654665828,0.00036221955087967217,0.00036221955087967217,0.00036221955087967217,0.9809750318527222,0.0005961844581179321,0.0049903299659490585,0.0006160216871649027,0.0036237866152077913,0.006478075869381428,0.0006157162133604288
102,417792,0.8555555555555554,0.22814815044403075,253.86666666666667,15,0.00035010409192182124,0.0006333735072985291,0.00035010409192182124,0.00035010409192182124,0.00035010409192182124,0.9816774129867554,0.0005756894242949784,0.004797455854713917,0.0005948393372818828,0.003483526175841689,0.006242754403501749,0.0005945443990640342
103,421888,1.5347222222222223,0.32309941633751516,226.6315789473684,19,0.00033848584280349314,0.0006117102457210422,0.00033848584280349314,0.00033848584280349314,0.00033848584280349314,0.982347846031189,0.0005560604040510952,0.0046138036996126175,0.0005745521048083901,0.0033500147983431816,0.006017792969942093,0.0005742675275541842
104,425984,1.7159722222222222,0.36125731311346354,218.57894736842104,19,0.00032733881380409,0.0005909538012929261,0.00032733881380409,0.00032733881380409,0.00032733881380409,0.982988178730011,0.0005372506566345692,0.004438816104084253,0.0005551116191782057,0.003222843399271369,0.00580262579023838,0.0005548369372263551
105,430080,2.0881944444444445,0.4176388829946518,193.45,20,0.0003166388487443328,0.0005710565601475537,0.0003166388487443328,0.0003166388487443328,0.0003166388487443328,0.9836002588272095,0.0005192175740376115,0.004271990153938532,0.0005364738753996789,0.0031016350258141756,0.005596731323748827,0.0005362083902582526
106,434176,1.4888888888888892,0.33086419602235156,220.88888888888889,18,0.00030636359588243067,0.0005519751575775445,0.00030636359588243067,0.00030636359588243067,0.00030636359588243067,0.9841852188110352,0.0005019214586354792,0.0041128480806946754,0.000518597720656544,0.0029860404320061207,0.005399620626121759,0.0005183410830795765
107,438272,1.4784722222222222,0.31125730825097936,227.10526315789474,19,0.0002964918385259807,0.0005336670437827706,0.0002964918385259807,0.0002964918385259807,0.0002964918385259807,0.9847448468208313,0.0004853240097872913,0.003960955422371626,0.000501444039400667,0.002875736216083169,0.005210832692682743,0.0005011959001421928
108,442368,0.7298611111111111,0.19462963044643403,265.93333333333334,15,0.00028700416442006826,0.0005160929867997766,0.00028700416442006826,0.00028700416442006826,0.00028700416442006826,0.985280454158783,0.00046939021558500826,0.0038158989045768976,0.0004849761025980115,0.0027704217936843634,0.005029937252402306,0.0004847363743465394
109,446464,0.9534722222222222,0.22434640456648433,253.8235294117647,17,0.0002778814814519137,0.0004992173053324223,0.0002778814814519137,0.0002778814814519137,0.0002778814814519137,0.98579341173172,0.0004540872178040445,0.003677301574498415,0.0004691605281550437,0.0026698154397308826,0.00485653430223465,0.000468928599730134
110,450560,1.0708333333333333,0.251960789456087,246.0,17,0.0002691064146347344,0.0004830040270462632,0.0002691064146347344,0.0002691064146347344,0.0002691064146347344,0.9862848520278931,0.00043938361341133714,0.0035448058042675257,0.00045396428322419524,0.0025736542884260416,0.004690239205956459,0.00045373986358754337
111,454656,0.8541666666666665,0.24404762365988322,249.0,14,0.0002606624038890004,0.0004674215451814234,0.0002606624038890004,0.0002606624038890004,0.0002606624038890004,0.9867557287216187,0.00042525032768025994,0.0034180758520960808,0.0004393573908600956,0.0024816947989165783,0.004530698526650667,0.0004391403927002102
112,458752,1.7187500000000002,0.3437499970197678,216.45,20,0.0002525339659769088,0.00045243953354656696,0.0002525339659769088,0.0002525339659769088,0.0002525339659769088,0.9872072339057922,0.00041165988659486175,0.003296807873994112,0.0004253120569046587,0.002393710892647505,0.004377581644803286,0.00042510198545642197
113,462848,1.2354166666666668,0.27453703640235794,245.16666666666666,18,0.00024470689822919667,0.00043802938307635486,0.00024470689822919667,0.00024470689822919667,0.00024470689822919667,0.9876404404640198,0.00039858673699200153,0.0031807105988264084,0.0004118010401725769,0.0023094911593943834,0.004230571910738945,0.00041159786633215845
114,466944,0.8812500000000001,0.2349999984105428,253.8,15,0.0002371669834246859,0.0004241643473505974,0.0002371669834246859,0.0002371669834246859,0.0002371669834246859,0.988055944442749,0.0003860062570311129,0.003069512778893113,0.00039879968971945345,0.002228835131973028,0.004089375026524067,0.0003986029187217355
115,471040,0.9263888888888888,0.24703703622023265,249.46666666666667,15,0.00022990113939158618,0.0004108186694793403,0.00022990113939158618,0.00022990113939158618,0.00022990113939158618,0.988455057144165,0.0003738960949704051,0.0029629592318087816,0.00038628411130048335,0.0021515600383281708,0.003953712061047554,0.00038609333569183946
116,475136,0.9486111111111112,0.22320261509979472,258.47058823529414,17,0.00022289720072876662,0.0003979685716331005,0.00022289720072876662,0.00022289720072876662,0.00022289720072876662,0.9888383150100708,0.0003622339281719178,0.0028608166612684727,0.00037423177855089307,0.0020774889271706343,0.0038233213126659393,0.0003740469692274928
117,479232,1.0444444444444445,0.245751629857456,246.11764705882354,17,0.00021614412253256887,0.00038559173117391765,0.00021614412253256887,0.00021614412253256887,0.00021614412253256887,0.9892064332962036,0.0003510000242386013,0.002762862481176853,0.0003626219986472279,0.0020064592827111483,0.0036979562137275934,0.00036244309740141034
118,483328,1.0006944444444443,0.26685185035069786,239.93333333333334,15,0.00020963000133633614,0.0003736663202289492,0.00020963000133633614,0.00020963000133633614,0.00020963000133633614,0.9895603656768799,0.00034017482539638877,0.002668884117156267,0.00035143483546562493,0.0019383179023861885,0.003577381605282426,0.0003512614348437637
119,487424,2.0041666666666664,0.36439393934878433,212.45454545454547,22,0.00020334501459728926,0.0003621723735705018,0.00020334501459728926,0.00020334501459728926,0.00020334501459728926,0.989900529384613,0.0003297399962320924,0.0025786845944821835,0.0003406511968933046,0.0018729225266724825,0.003461377928033471,0.0003404832968953997
120,491520,1.5243055555555556,0.33873456882105935,220.05555555555554,18,0.0001972791797015816,0.00035109114833176136,0.0001972791797015816,0.0001972791797015816,0.0001972791797015816,0.9902278184890747,0.0003196789766661823,0.0024920818395912647,0.00033025379525497556,0.0018101369496434927,0.00334973749704659,0.00033009101753123105
121,495616,0.5506944444444444,0.14685184955596925,280.73333333333335,15,0.00019142359087709337,0.0003404050075914711,0.00019142359087709337,0.00019142359087709337,0.00019142359087709337,0.9905425906181335,0.0003099754103459418,0.0024089037906378508,0.00032022586674429476,0.001749836839735508,0.0032422668300569057,0.0003200680366717279
122,499712,1.5250000000000001,0.33888888855775195,220.0,18,0.00018576883303467184,0.00033009573235176504,0.00018576883303467184,0.00018576883303467184,0.00018576883303467184,0.9908456206321716,0.0003006132028531283,0.0023289802484214306,0.00031055082217790186,0.0016919003101065755,0.0031387757044285536,0.000310398027068004
123,503808,1.0562500000000001,0.24852941053755143,249.35294117647058,17,0.00018030671344604343,0.0003201480722054839,0.00018030671344604343,0.00018030671344604343,0.00018030671344604343,0.9911372661590576,0.0002915782097261399,0.0022521615028381348,0.0003012143133673817,0.0016362149035558105,0.0030390871688723564,0.00030106582562439144
124,507904,1.65,0.36666666799121433,208.0,18,0.00017502933042123914,0.0003105460200458765,0.00017502933042123914,0.00017502933042123914,0.00017502933042123914,0.9914182424545288,0.00028285678126849234,0.002178299007937312,0.0002922015555668622,0.001582675613462925,0.0029430368449538946,0.00029205752070993185
125,512000,0.8222222222222222,0.205555553548038,261.25,16,0.00016992940800264478,0.00030127615900710225,0.00016992940800264478,0.00016992940800264478,0.00016992940800264478,0.9916887879371643,0.0002744356752373278,0.0021072609815746546,0.0002834989863913506,0.0015311830211430788,0.00285046873614192,0.0002833595499396324
126,516096,1.8708333333333333,0.37416666746139526,207.3,20,0.00016499956836923957,0.0002923238789662719,0.00016499956836923957,0.00016499956836923957,0.00016499956836923957,0.9919495582580566,0.00026630228967405856,0.002038914244621992,0.0002750943531282246,0.0014816414332017303,0.002761231269687414,0.0002749590203166008
127,520192,2.4395833333333337,0.46468253646578106,179.0,21,0.00016023304488044232,0.00028367649065330625,0.00016023304488044232,0.00016023304488044232,0.00016023304488044232,0.9922007918357849,0.00025844539050012827,0.001973137492313981,0.0002669752575457096,0.0014339643530547619,0.002675184980034828,0.00026684391195885837
128,524288,2.034027777777778,0.387433865240642,203.38095238095238,21,0.0001556233037263155,0.00027532156673260033,0.0001556233037263155,0.0001556233037263155,0.0001556233037263155,0.9924431443214417,0.000250853190664202,0.0019098150078207254,0.00025912976707331836,0.0013880658661946654,0.0025921924971044064,0.000259002554230392
129,528384,1.5250000000000001,0.32105263204951034,225.47368421052633,19,0.0001511642913101241,0.0002672467671800405,0.0001511642913101241,0.0001511642913101241,0.0001511642913101241,0.9926767349243164,0.0002435152855468914,0.001848838059231639,0.0002515471132937819,0.0013438672758638859,0.0025121259968727827,0.0002514233929105103
130,532480,1.0923611111111111,0.2730902750045061,239.1875,16,0.0001468500413466245,0.0002594415273051709,0.0001468500413466245,0.0001468500413466245,0.0001468500413466245,0.9929021000862122,0.0002364209503866732,0.0017901003593578935,0.0002442162367515266,0.0013012904673814774,0.0024348627775907516,0.00024409631441812962
131,536576,0.5618055555555556,0.14981481432914734,279.6666666666667,15,0.00014267489314079285,0.00025189490406773984,0.00014267489314079285,0.00014267489314079285,0.00014267489314079285,0.9931195974349976,0.00022956168686505407,0.0017335076117888093,0.00023712833353783935,0.001260268734768033,0.0023602924775332212,0.00023701188911218196
132,540672,1.40625,0.33088235294117646,221.8235294117647,17,0.00013863381172996014,0.0002445967111270875,0.00013863381172996014,0.00013863381172996014,0.00013863381172996014,0.9933295249938965,0.0002229273522971198,0.0016789649380370975,0.00023027289716992527,0.0012207311810925603,0.002288299147039652,0.00023015982878860086
133,544768,1.3333333333333333,0.29629629850387573,231.33333333333334,18,0.00013472158752847463,0.00023753764980938286,0.00013472158752847463,0.00013472158752847463,0.00013472158752847463,0.9935320615768433,0.00021650955022778362,0.0016263858415186405,0.00022364150208886713,0.0011826162226498127,0.0022187838330864906,0.00022353189706336707
134,548864,1.3916666666666664,0.29298245906829834,237.47368421052633,19,0.00013093309826217592,0.0002307077666046098,0.00013093309826217592,0.00013093309826217592,0.00013093309826217592,0.9937278032302856,0.0002102999424096197,0.001575683825649321,0.000217224849620834,0.0011458605295047164,0.0021516410633921623,0.0002171184023609385
135,552960,1.6659722222222222,0.3702160492539406,208.72222222222223,18,0.0001272639783564955,0.00022409899975173175,0.0001272639783564955,0.0001272639783564955,0.0001272639783564955,0.9939166903495789,0.00020429056894499809,0.0015267831040546298,0.00021101560560055077,0.0011104093864560127,0.002086782595142722,0.00021091198141220957
136,557056,1.7409722222222224,0.34819444864988325,216.65,20,0.00012370994954835624,0.00021770263265352696,0.00012370994954835624,0.00012370994954835624,0.00012370994954835624,0.9940991401672363,0.00019847358635161072,0.0014796064933761954,0.0002050051698461175,0.0010762071469798684,0.0020241138990968466,0.00020490470342338085
137,561152,2.556944444444444,0.4870370349713734,174.38095238095238,21,0.00012026636250084266,0.00021151028340682387,0.00012026636250084266,0.00012026636250084266,0.00012026636250084266,0.9942753911018372,0.00019284218433313072,0.0014340821653604507,0.0001991861645365134,0.0010432010749354959,0.0019635509233921766,0.0001990885502891615
138,565248,4.1097222222222225,0.547962966064612,156.73333333333332,30,0.000116929535579402,0.00020551483612507582,0.000116929535579402,0.000116929535579402,0.000116929535579402,0.99444580078125,0.00018738911603577435,0.001390143414027989,0.0001935518521349877,0.0010113430907949805,0.0019050105474889278,0.00019345700275152922
139,569344,3.1437499999999994,0.5467391253813453,155.34782608695653,23,0.00011369558342266828,0.00019970892753917724,0.00011369558342266828,0.00011369558342266828,0.00011369558342266828,0.9946105480194092,0.00018210794951301068,0.001347724930383265,0.00018809485482051969,0.000980585697107017,0.0018484145402908325,0.00018800285761244595
140,573440,1.8979166666666667,0.36150793660254704,211.0,21,0.00011056090443162248,0.00019408557272981852,0.00011056090443162248,0.00011056090443162248,0.00011056090443162248,0.9947697520256042,0.00017699235468171537,0.001306765479966998,0.00018280914810020477,0.0009508843068033457,0.001793690025806427,0.00018271993030793965
141,577536,0.8791666666666667,0.23444444338480633,251.6,15,0.00010752162052085623,0.00018863813602365553,0.00010752162052085623,0.00010752162052085623,0.00010752162052085623,0.9949238896369934,0.0001720363216008991,0.0012672067387029529,0.0001776885474100709,0.0009221979416906834,0.0017407642444595695,0.0001776016433723271
142,581632,2.696527777777778,0.46896135353523755,180.2173913043478,23,0.00010457450844114646,0.00018335971981287003,0.00010457450844114646,0.00010457450844114646,0.00010457450844114646,0.9950726628303528,0.00016723394219297916,0.0012289915466681123,0.00017272657714784145,0.0008944834116846323,0.001689569209702313,0.00017264208872802556
143,585728,2.1694444444444443,0.41322751414208186,197.52380952380952,21,0.00010171631583943963,0.00017824482347350568,0.00010171631583943963,0.00010171631583943963,0.00010171631583943963,0.9952167272567749,0.00016257974493782967,0.0011920678662136197,0.00016791773668956012,0.0008677036385051906,0.001640039263293147,0.00016783562023192644
144,589824,2.0458333333333334,0.38968254200049807,206.0,21,9.894427057588473e-05,0.0001732876553433016,9.894427057588473e-05,9.894427057588473e-05,9.894427057588473e-05,0.9953560829162598,0.000158068782184273,0.0011563857551664114,0.0001632569619687274,0.0008418230572715402,0.0015921154990792274,0.00016317711560986936
145,593920,4.808333333333334,0.6411111166079839,123.2,30,9.625504753785208e-05,0.00016848204541020095,9.625504753785208e-05,9.625504753785208e-05,9.625504753785208e-05,0.9954909682273865,0.00015369518951047212,0.0011218952713534236,0.00015873830125201494,0.0008168047061190009,0.0015457331901416183,0.0001586606667842716
146,598016,1.8986111111111112,0.3797222215682268,207.1,20,9.364582365378737e-05,0.00016382336616516113,9.364582365378737e-05,9.364582365378737e-05,9.364582365378737e-05,0.9956215023994446,0.00014945505245123059,0.001088552176952362,0.00015435741806868464,0.0007926170947030187,0.001500840182416141,0.0001542819372843951
147,602112,1.44375,0.3397058853331734,220.76470588235293,17,9.111408144235611e-05,0.0001593059132574126,9.111408144235611e-05,9.111408144235611e-05,9.111408144235611e-05,0.995747983455658,0.0001453430886613205,0.0010563110699877143,0.0001501090155215934,0.0007692272774875164,0.001457380480132997,0.00015003574662841856
148,606208,1.3875,0.30833332737286884,229.0,18,8.865699783200398e-05,0.00015492475358769298,8.865699783200398e-05,8.865699783200398e-05,8.865699783200398e-05,0.9958701729774475,0.00014135497622191906,0.0010251294588670135,0.00014598874258808792,0.0007466034730896354,0.0014152992516756058,0.00014591746730729938
149,610304,2.4486111111111115,0.4452020194042813,188.27272727272728,22,8.627217903267592e-05,0.00015067559434100986,8.627217903267592e-05,8.627217903267592e-05,8.627217903267592e-05,0.9959885478019714,0.00013748677156399935,0.0009949697414413095,0.0001419922336935997,0.0007247203611768782,0.0013745524920523167,0.000141922922921367
150,614400,2.0326388888888887,0.38716931570143925,200.04761904761904,21,8.395712939091027e-05,0.00014655374980065972,8.395712939091027e-05,8.395712939091027e-05,8.395712939091027e-05,0.9961032867431641,0.0001337340218015015,0.0009657915215939283,0.0001381150505039841,0.0007035472081042826,0.0013350878143683076,0.00013804776244796813
151,618496,3.136111111111111,0.545410631791405,152.69565217391303,23,8.170943328877911e-05,0.00014255475252866745,8.170943328877911e-05,8.170943328877911e-05,8.170943328877911e-05,0.9962144494056702,0.00013009276881348342,0.000937558535952121,0.00013435323489829898,0.0006830585771240294,0.0012968603987246752,0.00013428766396827996
152,622592,2.2548611111111114,0.3921497561361479,204.7391304347826,23,7.952693704282865e-05,0.00013867455709259957,7.952693704282865e-05,7.952693704282865e-05,7.952693704282865e-05,0.9963220357894897,0.00012655950558837503,0.000910236150957644,0.0001307030179305002,0.0006632287404499948,0.0012598269386216998,0.00013063920778222382
153,626688,2.2625,0.4309523758434114,191.14285714285714,21,7.740742876194417e-05,0.00013490905985236168,7.740742876194417e-05,7.740742876194417e-05,7.740742876194417e-05,0.9964262843132019,0.00012313047773204744,0.000883790897205472,0.00012716038327198476,0.0006440332508645952,0.0012239449424669147,0.00012709845032077283
154,630784,2.063888888888889,0.39312169665382024,203.04761904761904,21,7.534919132012874e-05,0.0001312546373810619,7.534919132012874e-05,7.534919132012874e-05,7.534919132012874e-05,0.996527373790741,0.00011980231647612527,0.0008581902366131544,0.00012372199853416532,0.0006254496984183788,0.0011891752947121859,0.0001236616080859676
155,634880,2.441666666666667,0.4439393918622624,185.45454545454547,22,7.33499982743524e-05,0.00012770731700584292,7.33499982743524e-05,7.33499982743524e-05,7.33499982743524e-05,0.9966253042221069,0.0001165715220849961,0.0008334034937433898,0.00012038424756610766,0.0006074555567465723,0.0011554777156561613,0.0001203254796564579
156,638976,2.6097222222222225,0.4538647364015165,182.52173913043478,23,7.140784873627126e-05,0.00012426367902662605,7.140784873627126e-05,7.140784873627126e-05,7.140784873627126e-05,0.9967201352119446,0.00011343486403347924,0.0008094016229733825,0.00011714387801475823,0.000590029638260603,0.0011228157673031092,0.00011708669626386836
157,643072,3.5555555555555554,0.5470085482184703,154.76923076923077,26,6.95208364049904e-05,0.000120920391054824,6.95208364049904e-05,6.95208364049904e-05,6.95208364049904e-05,0.9968121647834778,0.00011038934462703764,0.000786156568210572,0.00011399768845876679,0.000573151046410203,0.001091153477318585,0.00011394204193493351
158,647168,2.645833333333334,0.4601449305596559,181.82608695652175,23,6.76877680234611e-05,0.00011767391697503626,6.76877680234611e-05,6.76877680234611e-05,6.76877680234611e-05,0.9969015121459961,0.00010743196617113426,0.0007636408554390073,0.00011094247020082548,0.0005568005726672709,0.001060456968843937,0.00011088831524830312
159,651264,1.8618055555555555,0.4137345684899224,197.05555555555554,18,6.590630073333159e-05,0.00011452148464741185,6.590630073333159e-05,6.590630073333159e-05,6.590630073333159e-05,0.9969879984855652,0.00010455978190293536,0.0007418289314955473,0.00010797542199725285,0.0005409599398262799,0.0010306932963430882,0.00010792270768433809
160,655360,2.7215277777777778,0.4354444432258606,187.4,25,6.417503027478233e-05,0.00011145999451400712,6.417503027478233e-05,6.417503027478233e-05,6.417503027478233e-05,0.9970717430114746,0.00010177043441217393,0.0007206968148238957,0.00010509383719181642,0.0005256115109659731,0.0010018316097557545,0.00010504253441467881
161,659456,1.715972222222222,0.38132716301414704,206.72222222222223,18,6.249266880331561e-05,0.00010848620877368376,6.249266880331561e-05,6.249266880331561e-05,6.249266880331561e-05,0.9971531629562378,9.906072955345735e-05,0.0007002191850915551,0.00010229457257082686,0.0005107368342578411,0.0009738399530760944,0.0001022448341245763
162,663552,2.9708333333333328,0.49513889104127884,172.75,24,6.0856873460579664e-05,0.00010559733345871791,6.0856873460579664e-05,6.0856873460579664e-05,6.0856873460579664e-05,0.9972321391105652,9.642836812417954e-05,0.0006803732831031084,9.95752343442291e-05,0.0004963193787261844,0.0009466885239817202,9.952671825885773e-05
163,667648,2.2083333333333335,0.42063491826965693,191.42857142857142,21,5.926736048422754e-05,0.00010279121488565579,5.926736048422754e-05,5.926736048422754e-05,5.926736048422754e-05,0.997308611869812,9.387099271407351e-05,0.0006611392600461841,9.6933486929629e-05,0.00048234532005153596,0.0009203531080856919,9.688635327620432e-05
164,671744,2.5333333333333337,0.4405797085036402,185.7391304347826,23,5.772165968664922e-05,0.00010006448428612202,5.772165968664922e-05,5.772165968664922e-05,5.772165968664922e-05,0.9973828196525574,9.138595487456769e-05,0.0006424931925721467,9.436647087568417e-05,0.0004687969631049782,0.0008948025642894208,9.432058141101152e-05
165,675840,2.6291666666666673,0.4780303023078225,174.8181818181818,22,5.621905438601971e-05,9.741538087837398e-05,5.621905438601971e-05,5.621905438601971e-05,5.621905438601971e-05,0.9974550604820251,8.897135558072478e-05,0.0006244173273444176,9.187224350171164e-05,0.0004556615022011101,0.0008700134931132197,9.182748181046918e-05
166,679936,1.6701388888888888,0.35160818696022034,216.3684210526316,19,5.475788202602416e-05,9.48407978285104e-05,5.475788202602416e-05,5.475788202602416e-05,5.475788202602416e-05,0.9975249171257019,8.662472828291357e-05,0.0006068907678127289,8.944816363509744e-05,0.00044292365782894194,0.0008459592354483902,8.940466796047986e-05
167,684032,2.8409722222222227,0.49408212822416553,172.7391304347826,23,5.333712761057541e-05,9.233881428372115e-05,5.333712761057541e-05,5.333712761057541e-05,5.333712761057541e-05,0.9975927472114563,8.434399933321401e-05,0.0005898954696021974,8.709226676728576e-05,0.00043057097354903817,0.0008226169738918543,8.704983338247985e-05
168,688128,2.305555555555556,0.43915343781312305,188.1904761904762,21,5.1955259550595656e-05,8.990703645395115e-05,5.1955259550595656e-05,5.1955259550595656e-05,5.1955259550595656e-05,0.9976586103439331,8.21270004962571e-05,0.0005734129226766527,8.480230462737381e-05,0.0004185895377304405,0.0007999613881111145,8.476106449961662e-05
169,692224,2.4027777777777777,0.4368686879223043,188.0,22,5.061161209596321e-05,8.754347800277174e-05,5.061161209596321e-05,5.061161209596321e-05,5.061161209596321e-05,0.9977225661277771,7.997193461051211e-05,0.0005574271781370044,8.257648005383089e-05,0.00040696767973713577,0.000777973560616374,8.253632404375821e-05
170,696320,2.86875,0.49891304321911023,167.8695652173913,23,4.930416980641894e-05,8.524556324118748e-05,4.930416980641894e-05,4.930416980641894e-05,4.930416980641894e-05,0.9977847933769226,7.787714275764301e-05,0.0005419196095317602,8.041223918553442e-05,0.0003956923319492489,0.0007566284039057791,8.03731381893158e-05
171,700416,2.6180555555555554,0.45531400908594544,182.0,23,4.803306728717871e-05,8.30119097372517e-05,4.803306728717871e-05,4.803306728717871e-05,4.803306728717871e-05,0.997844934463501,7.584024569950998e-05,0.0005268771783448756,7.830859249224886e-05,0.00038475426845252514,0.0007359084556810558,7.827051013009623e-05
172,704512,2.811111111111111,0.4685185191531976,176.33333333333334,24,4.679599078372121e-05,8.084018190857023e-05,4.679599078372121e-05,4.679599078372121e-05,4.679599078372121e-05,0.9979033470153809,7.386002107523382e-05,0.0005122816073708236,7.626304432051256e-05,0.00037414004327729344,0.0007157915970310569,7.622603152412921e-05
173,708608,2.5138888888888893,0.4570707069201903,184.0,22,4.559279477689415e-05,7.87283934187144e-05,4.559279477689415e-05,4.559279477689415e-05,4.559279477689415e-05,0.9979603290557861,7.193427154561505e-05,0.0004981193342246115,7.42737902328372e-05,0.0003638392372522503,0.0006962580955587327,7.42376723792404e-05
174,712704,3.3902777777777775,0.5424444425106049,156.08,25,4.4422147766454145e-05,7.667512545594946e-05,4.4422147766454145e-05,4.4422147766454145e-05,4.4422147766454145e-05,0.9980154037475586,7.00616801623255e-05,0.00048437720397487283,7.233981159515679e-05,0.00035384364309720695,0.0006772925844416022,7.230471237562597e-05
175,716800,1.8701388888888888,0.37402777671813964,210.95,20,4.328280556364916e-05,7.467822433682159e-05,4.328280556364916e-05,4.328280556364916e-05,4.328280556364916e-05,0.9980689883232117,6.824072625022382e-05,0.0004710406647063792,7.045850361464545e-05,0.00034414135734550655,0.0006588749820366502,7.042437937343493e-05
176,720896,2.83125,0.4718750063329935,181.125,24,4.217468449496664e-05,7.273633673321456e-05,4.217468449496664e-05,4.217468449496664e-05,4.217468449496664e-05,0.9981210827827454,6.646928522968665e-05,0.0004580957756843418,6.86293569742702e-05,0.0003347234451211989,0.0006409872439689934,6.85961203998886e-05
177,724992,3.2270833333333333,0.516333332657814,164.04,25,4.109595829504542e-05,7.084754179231822e-05,4.109595829504542e-05,4.109595829504542e-05,4.109595829504542e-05,0.9981715679168701,6.474656402133405e-05,0.00044553057523444295,6.684950494673103e-05,0.0003255799529142678,0.0006236130138859153,6.681712693534791e-05
178,729088,4.073611111111111,0.5819444454142025,142.78571428571428,28,4.004610673291609e-05,6.901046435814351e-05,4.004610673291609e-05,4.004610673291609e-05,4.004610673291609e-05,0.9982207417488098,6.307056173682213e-05,0.0004333329852670431,6.511894753202796e-05,0.0003167036338709295,0.0006067381473258138,6.508740625577047e-05
179,733184,3.545833333333333,0.545512817800045,153.92307692307693,26,3.9024802390486e-05,6.722347461618483e-05,3.9024802390486e-05,3.9024802390486e-05,3.9024802390486e-05,0.9982683658599854,6.144049257272854e-05,0.00042149118962697685,6.34349780739285e-05,0.0003080853202845901,0.0005903458804823458,6.340418622130528e-05
180,737280,3.7916666666666665,0.5833333300856444,143.07692307692307,26,3.803047729888931e-05,6.548518285853788e-05,3.803047729888931e-05,3.803047729888931e-05,3.803047729888931e-05,0.9983147382736206,5.985447933198884e-05,0.0004099941870663315,6.179717456689104e-05,0.00029971683397889137,0.0005744213704019785,6.17672412772663e-05
181,741376,3.640972222222222,0.5601495693509395,151.42307692307693,26,3.70623565686401e-05,6.379382830346003e-05,3.70623565686401e-05,3.70623565686401e-05,3.70623565686401e-05,0.9983598589897156,5.8311499742558226e-05,0.0003988304815720767,6.0203426983207464e-05,0.0002915897639468312,0.000558949657715857,6.017421037540771e-05
182,745472,3.4659722222222222,0.5332264934594815,158.34615384615384,26,3.612052387325093e-05,6.21485523879528e-05,3.612052387325093e-05,3.612052387325093e-05,3.612052387325093e-05,0.9984036087989807,5.68102223041933e-05,0.00038798904279246926,5.86528803978581e-05,0.00028369645588099957,0.0005439170054160058,5.8624475059332326e-05
183,749568,3.073611111111111,0.4917777794599533,171.44,25,3.520351674524136e-05,6.054726327420212e-05,3.520351674524136e-05,3.520351674524136e-05,3.520351674524136e-05,0.9984461665153503,5.534911542781629e-05,0.00037746058660559356,5.714421786251478e-05,0.00027603021590039134,0.0005293104914017022,5.7116540119750425e-05
184,753664,3.322222222222222,0.5111111133144453,169.07692307692307,26,3.4310542105231434e-05,5.8989862736780196e-05,3.4310542105231434e-05,3.4310542105231434e-05,3.4310542105231434e-05,0.9984875917434692,5.392788807512261e-05,0.00036723489756695926,5.567578409682028e-05,0.0002685836225282401,0.0005151164950802922,5.564881575992331e-05
185,757760,4.118055555555556,0.5882936540458884,141.78571428571428,28,3.3441127015976235e-05,5.747376417275518e-05,3.3441127015976235e-05,3.3441127015976235e-05,3.3441127015976235e-05,0.9985277652740479,5.254429197520949e-05,0.0003573025169316679,5.4247397201834247e-05,0.00026134977815672755,0.0005013225600123405,5.422112008091062e-05
186,761856,4.234722222222222,0.5840996154423418,141.0344827586207,29,3.259511504438706e-05,5.599876385531388e-05,3.259511504438706e-05,3.259511504438706e-05,3.259511504438706e-05,0.9985669255256653,5.119814522913657e-05,0.00034765436430461705,5.28567579749506e-05,0.0002543221926316619,0.0004879168700426817,5.283115751808509e-05
187,765952,3.3625000000000003,0.5380000007152558,156.24,25,3.177112739649601e-05,5.4563213780056685e-05,3.177112739649601e-05,3.177112739649601e-05,3.177112739649601e-05,0.9986048340797424,4.9887945351656526e-05,0.00033828173764050007,5.1503673603292555e-05,0.00024749431759119034,0.00047488760901615024,5.147872434463352e-05
